"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"48004011001",1183328,"TX","Collection: Separate Sewers","No Change"
"48000003001",1227737,"TX","Collection: Separate Sewers","No Change"
"48000171001",1227749,"TX","Treatment Plant","No Change"
"48001214001",1227772,"TX","Treatment Plant","No Change"
"48003116004",416265,"TX","Treatment Plant","No Change"
"48002037001",1183128,"TX","Treatment Plant","No Change"
"48008170001",1184453,"TX","Treatment Plant","No Change"
"48000128001",1182815,"TX","Collection: Separate Sewers","No Change"
"48001228001",1183008,"TX","Treatment Plant","No Change"
"48003116001",1183261,"TX","Collection: Separate Sewers","No Change"
"48007008001",1183777,"TX","Collection: Separate Sewers","No Change"
"48005090002",1227884,"TX","Treatment Plant","No Change"
"48001040001",1182899,"TX","Collection: Separate Sewers","No Change"
"48001683001",2865625,"TX","Collection: Separate Sewers","No Change"
"48001124201",3119648,"TX","Collection: Separate Sewers","No Change"
"48004016801",3542596,"TX","Phase II MS4","No Change"
"48001007004",1182877,"TX","Treatment Plant","Rehabilitation"
"48001007004",1182877,"TX","Treatment Plant","Replacement"
"48001007004",1182877,"TX","Treatment Plant","Process Improvement"
"48001222001",1183003,"TX","Collection: Separate Sewers","No Change"
"48003104001",1183252,"TX","Treatment Plant","No Change"
"48004026001",1183343,"TX","Treatment Plant","Increase Capacity"
"48004026001",1183343,"TX","Treatment Plant","Process Improvement"
"48004026001",1183343,"TX","Treatment Plant","Improve Energy Efficiency"
"48004369001",1183538,"TX","Collection: Separate Sewers","No Change"
"48007063002",1183887,"TX","Treatment Plant","No Change"
"48007706001",1184227,"TX","Collection: Separate Sewers","No Change"
"48008054001",1184400,"TX","Collection: Separate Sewers","No Change"
"48003011002",1183175,"TX","Collection: Separate Sewers","No Change"
"48004216001",1183469,"TX","Treatment Plant","No Change"
"48004269002",1183493,"TX","Collection: Separate Sewers","No Change"
"48008071001",1184412,"TX","Treatment Plant","No Change"
"48001256002",3536396,"TX","Collection: Separate Sewers","No Change"
"48007211001",1184004,"TX","Collection: Separate Sewers","No Change"
"48007509001",1184113,"TX","Collection: Separate Sewers","No Change"
"48007652001",1184196,"TX","Collection: Separate Sewers","No Change"
"48007877001",1184325,"TX","Collection: Separate Sewers","No Change"
"48001719602",3375716,"TX","Collection: Separate Sewers","No Change"
"48007560001",1227930,"TX","Collection: Separate Sewers","No Change"
"48002020004",414932,"TX","Treatment Plant","No Change"
"48004233001",1183480,"TX","Treatment Plant","No Change"
"48002140001",1183163,"TX","Collection: Separate Sewers","No Change"
"48007024001",1183799,"TX","Collection: Separate Sewers","No Change"
"48007101001",1183923,"TX","Treatment Plant","No Change"
"48009003001",1184467,"TX","Treatment Plant","No Change"
"48009505001",1184507,"TX","Collection: Separate Sewers","No Change"
"48000000383",3611137,"TX","Agriculture - Cropland","Expansion"
"48000000112",3609242,"TX","Collection: Separate Sewers","No Change"
"48000000460",3613941,"TX","Onsite Wastewater Treatment System","New"
"48000000146",3610494,"TX","Agriculture - Cropland","Expansion"
"48004207001",1227852,"TX","Collection: Separate Sewers","Replacement"
"48004207001",1227852,"TX","Collection: Separate Sewers","Increase Capacity"
"48002018002",411191,"TX","Collection: Separate Sewers","No Change"
"48003299001",1183317,"TX","Collection: Separate Sewers","No Change"
"48004102001",1183409,"TX","Collection: Separate Sewers","No Change"
"48005054001",1183607,"TX","Treatment Plant","No Change"
"48007499001",1184105,"TX","Collection: Separate Sewers","No Change"
"48007851001",1184306,"TX","Collection: Separate Sewers","No Change"
"48008028004",1184374,"TX","Treatment Plant","Rehabilitation"
"48000138001",1182823,"TX","Treatment Plant","No Change"
"48002053001",1183136,"TX","Treatment Plant","No Change"
"48001203901",3036265,"TX","Phase I MS4","No Change"
"48001139001",1182942,"TX","Collection: Separate Sewers","No Change"
"48004136001",1183447,"TX","Collection: Separate Sewers","No Change"
"48007012009",3501162,"TX","Treatment Plant","No Change"
"48002031002",3513856,"TX","Collection: Separate Sewers","No Change"
"48005033001",1183591,"TX","Treatment Plant","No Change"
"48006001001",1183672,"TX","Collection: Separate Sewers","No Change"
"48007039001",1183820,"TX","Collection: Separate Sewers","No Change"
"48004067001",1183382,"TX","Collection: Separate Sewers","No Change"
"48004145001",1183454,"TX","Collection: Separate Sewers","No Change"
"48004354003",1183521,"TX","Treatment Plant","No Change"
"48004363001",1183534,"TX","Collection: Separate Sewers","No Change"
"48003068001",1227811,"TX","Collection: Separate Sewers","No Change"
"48007692001",1184218,"TX","Collection: Separate Sewers","No Change"
"48008093001",1184427,"TX","Collection: Separate Sewers","No Change"
"48006127001",3130210,"TX","Collection: Separate Sewers","No Change"
"48001238001",1183017,"TX","Treatment Plant","Rehabilitation"
"48001135001",1182939,"TX","Treatment Plant","No Change"
"48007174001",1183981,"TX","Collection: Separate Sewers","No Change"
"48007868001",1184318,"TX","Treatment Plant","No Change"
"48008058001",1227940,"TX","Treatment Plant","Rehabilitation"
"48001018003",3538816,"TX","Collection: Separate Sewers","No Change"
"48000005001",1182793,"TX","Treatment Plant","No Change"
"48000004008",3507562,"TX","Collection: Separate Sewers","No Change"
"48003096001",1227821,"TX","Collection: Separate Sewers","No Change"
"48001008001",1182878,"TX","Collection: Separate Sewers","No Change"
"48002020001",3516976,"TX","Treatment Plant","No Change"
"48004354012",2808161,"TX","Treatment Plant","Increase Capacity"
"48000135001",1182821,"TX","Collection: Separate Sewers","No Change"
"48002025001",1183121,"TX","Treatment Plant","No Change"
"48003116001",1183261,"TX","Treatment Plant","No Change"
"48003267001",1183304,"TX","Treatment Plant","No Change"
"48001149001",1182952,"TX","Treatment Plant","Abandonment"
"48001225001",1183006,"TX","Treatment Plant","Rehabilitation"
"48001239001",1183018,"TX","Treatment Plant","No Change"
"48007039066",1183842,"TX","Collection: Separate Sewers","Rehabilitation"
"48007184001",1183986,"TX","Treatment Plant","No Change"
"48007188001",1183990,"TX","Collection: Separate Sewers","No Change"
"48009011001",1184474,"TX","Treatment Plant","No Change"
"48001114001",1227764,"TX","Treatment Plant","Increase Capacity"
"48001114001",1227764,"TX","Treatment Plant","Process Improvement"
"48001114001",1227764,"TX","Collection: Separate Sewers","No Change"
"48003071001",1227813,"TX","Treatment Plant","No Change"
"48003089001",1227819,"TX","Collection: Separate Sewers","No Change"
"48004280001",1183498,"TX","Treatment Plant","No Change"
"48004354018",458487,"TX","Collection: Separate Sewers","No Change"
"48001267001",1183036,"TX","Treatment Plant","No Change"
"48003123001",1183267,"TX","Collection: Separate Sewers","No Change"
"48006004002",1183675,"TX","Collection: Separate Sewers","No Change"
"48000120001",1227741,"TX","Treatment Plant","No Change"
"48002005002",1227782,"TX","Collection: Separate Sewers","No Change"
"48008081001",1227946,"TX","Treatment Plant","No Change"
"48008033002",1184380,"TX","Treatment Plant","No Change"
"48007039012",1183827,"TX","Treatment Plant","Rehabilitation"
"48007185001",1183987,"TX","Treatment Plant","No Change"
"48007835001",1184295,"TX","Collection: Separate Sewers","No Change"
"48008010001",1184351,"TX","Collection: Separate Sewers","No Change"
"48004104001",1183410,"TX","Collection: Interceptor Sewers","Replacement"
"48000000436",3613897,"TX","Onsite Wastewater Treatment System","New"
"48000000162",3610515,"TX","Collection: Separate Sewers","Rehabilitation"
"48006013001",1183685,"TX","Treatment Plant","No Change"
"48007401001",1184062,"TX","Treatment Plant","No Change"
"48004082001",2878349,"TX","Treatment Plant","No Change"
"48004082001",2878349,"TX","Collection: Separate Sewers","No Change"
"48003119001",1183263,"TX","Collection: Separate Sewers","No Change"
"48003138001",1183274,"TX","Collection: Separate Sewers","No Change"
"48006009001",1227896,"TX","Treatment Plant","No Change"
"48071265001",3126030,"TX","Collection: Separate Sewers","No Change"
"48007039115",3148168,"TX","Collection: Separate Sewers","No Change"
"48001199001",1182976,"TX","Treatment Plant","No Change"
"48003133001",1183272,"TX","Treatment Plant","No Change"
"48004322001",1183509,"TX","Collection: Separate Sewers","No Change"
"48007054001",1183875,"TX","Treatment Plant","No Change"
"48001129001",1182932,"TX","Treatment Plant","No Change"
"48003140001",1183276,"TX","Collection: Separate Sewers","No Change"
"48006029001",1183700,"TX","Collection: Separate Sewers","No Change"
"48001484001",1067927,"TX","Collection: Separate Sewers","No Change"
"48000164002",1182846,"TX","Treatment Plant","No Change"
"48004203001",1227851,"TX","Treatment Plant","No Change"
"48001026001",1182894,"TX","Treatment Plant","No Change"
"48001176002",441461,"TX","Onsite Wastewater Treatment System","New"
"48000000404",3611321,"TX","Treatment Plant","New"
"48005090002",1227884,"TX","Collection: Separate Sewers","No Change"
"48001310001",1183052,"TX","Collection: Separate Sewers","No Change"
"48002010001",1183113,"TX","Collection: Separate Sewers","No Change"
"48003120001",1183264,"TX","Treatment Plant","No Change"
"48000000260",3610956,"TX","Agriculture - Cropland","No Change"
"48000000377",3611127,"TX","Agriculture - Cropland","No Change"
"48000000111",3609229,"TX","Treatment Plant","Rehabilitation"
"48000000189",3610836,"TX","Agriculture - Cropland","Expansion"
"48000000193",3610840,"TX","Agriculture - Cropland","Expansion"
"48000000201",3610848,"TX","Agriculture - Cropland","Expansion"
"48000000276",3610974,"TX","Agriculture - Cropland","No Change"
"48002138001",1227800,"TX","Collection: Separate Sewers","Rehabilitation"
"48002138001",1227800,"TX","Collection: Separate Sewers","Replacement"
"48002138001",1227800,"TX","Collection: Separate Sewers","Instrumentation/Electrical/Laboratory"
"48007795001",1184274,"TX","Collection: Separate Sewers","No Change"
"48002075001",1227798,"TX","Treatment Plant","No Change"
"48006055001",1227900,"TX","Treatment Plant","No Change"
"48003269001",3202052,"TX","Treatment Plant","No Change"
"48001125001",1182927,"TX","Collection: Separate Sewers","Replacement"
"48000000205",3610852,"TX","Agriculture - Cropland","Expansion"
"48000000210",3610857,"TX","Agriculture - Cropland","Expansion"
"48007291001",1184046,"TX","Collection: Separate Sewers","No Change"
"48007759001",1184257,"TX","Collection: Separate Sewers","No Change"
"48001215001",1182994,"TX","Treatment Plant","No Change"
"48002053001",1183136,"TX","Collection: Separate Sewers","No Change"
"48004138001",1183449,"TX","Collection: Separate Sewers","No Change"
"48004354015",2808063,"TX","Collection: Separate Sewers","No Change"
"48003110001",1227823,"TX","Collection: Separate Sewers","No Change"
"48001007001",1182876,"TX","Treatment Plant","No Change"
"48002045001",1183132,"TX","Collection: Separate Sewers","No Change"
"48003099001",1183246,"TX","Treatment Plant","No Change"
"48004109001",1183416,"TX","Collection: Separate Sewers","No Change"
"48008185001",1184456,"TX","Treatment Plant","No Change"
"48003037001",1183204,"TX","Collection: Separate Sewers","No Change"
"48004083001",1183393,"TX","Treatment Plant","Rehabilitation"
"48004083001",1183393,"TX","Treatment Plant","Process Improvement"
"48004083001",1183393,"TX","Treatment Plant","Instrumentation/Electrical/Laboratory"
"48004083001",1183393,"TX","Collection: Separate Sewers","No Change"
"48007027005",1183806,"TX","Collection: Separate Sewers","No Change"
"48007615001",1184175,"TX","Treatment Plant","No Change"
"48007615001",1184175,"TX","Collection: Separate Sewers","No Change"
"48007766001",1184260,"TX","Treatment Plant","No Change"
"48000000120",3609590,"TX","Treatment Plant","Replacement"
"48000000405",3611432,"TX","Collection: Separate Sewers","No Change"
"48000000133",3610460,"TX","Collection: Interceptor Sewers","New"
"48000163001",1182844,"TX","Collection: Separate Sewers","No Change"
"48004060001",1183376,"TX","Treatment Plant","No Change"
"48005044001",1183600,"TX","Treatment Plant","No Change"
"48005095001",1183645,"TX","Treatment Plant","No Change"
"48007036001",1183817,"TX","Treatment Plant","No Change"
"48007041001",1183861,"TX","Collection: Separate Sewers","No Change"
"48007167001",1183975,"TX","Treatment Plant","No Change"
"48004002001",1227831,"TX","Collection: Separate Sewers","No Change"
"48006045001",1227897,"TX","Collection: Separate Sewers","No Change"
"48001246001",1183023,"TX","Treatment Plant","Rehabilitation"
"48001246001",1183023,"TX","Collection: Separate Sewers","No Change"
"48004105001",1183411,"TX","Collection: Separate Sewers","No Change"
"48005001001",1183562,"TX","Treatment Plant","No Change"
"48000169001",1182850,"TX","Treatment Plant","No Change"
"48000004008",3507562,"TX","Treatment Plant","No Change"
"48004077001",1227844,"TX","Treatment Plant","No Change"
"48002127001",2819846,"TX","Collection: Separate Sewers","No Change"
"48002036002",2961502,"TX","Treatment Plant","No Change"
"48002036002",2961502,"TX","Collection: Separate Sewers","No Change"
"48002008001",1183111,"TX","Collection: Separate Sewers","No Change"
"48003019001",1183183,"TX","Collection: Separate Sewers","No Change"
"48004115001",1183424,"TX","Collection: Separate Sewers","No Change"
"48007032001",1183813,"TX","Collection: Separate Sewers","No Change"
"48005062001",1183613,"TX","Treatment Plant","No Change"
"48007039091",1183856,"TX","Treatment Plant","Rehabilitation"
"48007049001",1183870,"TX","Collection: Separate Sewers","No Change"
"48007126001",1183941,"TX","Treatment Plant","No Change"
"48002001001",1183105,"TX","Treatment Plant","Rehabilitation"
"48002001001",1183105,"TX","Treatment Plant","Increase Level Of Treatment"
"48002137001",1183161,"TX","Collection: Separate Sewers","No Change"
"48006007001",1183677,"TX","Collection: Separate Sewers","No Change"
"48007168001",1183976,"TX","Treatment Plant","No Change"
"48007168001",1183976,"TX","Collection: Separate Sewers","No Change"
"48007495001",1184102,"TX","Treatment Plant","No Change"
"48007573001",1184150,"TX","Collection: Separate Sewers","No Change"
"48008160001",1184451,"TX","Collection: Separate Sewers","No Change"
"48006010001",1183682,"TX","Collection: Separate Sewers","No Change"
"48007015001",1183786,"TX","Treatment Plant","No Change"
"48007039085",1183852,"TX","Treatment Plant","No Change"
"48007064041",1183893,"TX","Treatment Plant","No Change"
"48007611001",1184172,"TX","Collection: Separate Sewers","No Change"
"48005076001",1227882,"TX","Collection: Separate Sewers","Rehabilitation"
"48005076001",1227882,"TX","Collection: Separate Sewers","Increase Capacity"
"48001151001",1182954,"TX","Treatment Plant","No Change"
"48003060001",1183218,"TX","Treatment Plant","No Change"
"48007142001",1183956,"TX","Treatment Plant","No Change"
"48007709001",1184229,"TX","Collection: Separate Sewers","No Change"
"48001262001",1183033,"TX","Collection: Separate Sewers","No Change"
"48004065001",1183380,"TX","Treatment Plant","Rehabilitation"
"48000005007",1227738,"TX","Treatment Plant","Rehabilitation"
"48000005007",1227738,"TX","Treatment Plant","Increase Capacity"
"48005039001",1227876,"TX","Collection: Separate Sewers","No Change"
"48000000117",3609574,"TX","Treatment Plant","Replacement"
"48000000518",3614079,"TX","Onsite Wastewater Treatment System","New"
"48000000214",3610861,"TX","Agriculture - Cropland","Expansion"
"48000000418",3613135,"TX","Collection: Separate Sewers","No Change"
"48004048001",1227837,"TX","Collection: Separate Sewers","No Change"
"48009163001",1227954,"TX","Collection: Separate Sewers","Replacement"
"48000124001",1182812,"TX","Treatment Plant","No Change"
"48008061001",1227942,"TX","Collection: Separate Sewers","No Change"
"48001246001",1183023,"TX","Collection: Pump Stations","Rehabilitation"
"48001112001",1182916,"TX","Collection: Separate Sewers","No Change"
"48001142001",1182945,"TX","Collection: Separate Sewers","No Change"
"48002028001",1183123,"TX","Treatment Plant","Replacement"
"48002028001",1183123,"TX","Treatment Plant","Process Improvement"
"48004052001",1183370,"TX","Treatment Plant","Increase Capacity"
"48004052001",1183370,"TX","Treatment Plant","Increase Level Of Treatment"
"48004052001",1183370,"TX","Treatment Plant","Improve Energy Efficiency"
"48003146001",3507183,"TX","Collection: Separate Sewers","No Change"
"48000017010",420616,"TX","Treatment Plant","No Change"
"48000000240",3610923,"TX","Agriculture - Cropland","Expansion"
"48000000411",3612390,"TX","Hydromodification","Rehabilitation"
"48003066001",1183222,"TX","Treatment Plant","No Change"
"48004003001",1183320,"TX","Treatment Plant","No Change"
"48004370001",1183539,"TX","Collection: Separate Sewers","No Change"
"48005107001",1183653,"TX","Collection: Separate Sewers","No Change"
"48007123001",1183938,"TX","Collection: Separate Sewers","No Change"
"48003135001",3543157,"TX","Collection: Separate Sewers","No Change"
"48002163002",2914250,"TX","Collection: Separate Sewers","No Change"
"48005071001",1183620,"TX","Collection: Separate Sewers","Replacement"
"48009010001",1184473,"TX","Treatment Plant","No Change"
"48003001001",1183166,"TX","Collection: Separate Sewers","Replacement"
"48003001001",1183166,"TX","Collection: Separate Sewers","Improve Energy Efficiency"
"48003001001",1183166,"TX","Collection: Separate Sewers","Improve Water Efficiency"
"48004323001",1183510,"TX","Treatment Plant","Replacement"
"48004323001",1183510,"TX","Treatment Plant","Increase Capacity"
"48004323001",1183510,"TX","Treatment Plant","Process Improvement"
"48004323001",1183510,"TX","Treatment Plant","Increase Level Of Treatment"
"48005158001",1183662,"TX","Collection: Separate Sewers","No Change"
"48007546001",1184136,"TX","Collection: Separate Sewers","No Change"
"48000152001",1227747,"TX","Collection: Separate Sewers","No Change"
"48001118001",1182919,"TX","Treatment Plant","Rehabilitation"
"48005177001",1183663,"TX","Treatment Plant","No Change"
"48007087001",1183910,"TX","Treatment Plant","No Change"
"48007568001",1184146,"TX","Collection: Separate Sewers","No Change"
"48009008002",3539856,"TX","Collection: Separate Sewers","No Change"
"48002068001",1183147,"TX","Collection: Interceptor Sewers","Rehabilitation"
"48002068001",1183147,"TX","Collection: Interceptor Sewers","Replacement"
"48001208001",1182988,"TX","Collection: Separate Sewers","No Change"
"48002070001",1183149,"TX","Collection: Separate Sewers","No Change"
"48008176001",1227948,"TX","Treatment Plant","No Change"
"48000208001",1182859,"TX","Treatment Plant","No Change"
"48001535001",1183100,"TX","Collection: Separate Sewers","No Change"
"48002139001",1183162,"TX","Collection: Separate Sewers","No Change"
"48006002001",1183673,"TX","Collection: Separate Sewers","No Change"
"48001278001",1183040,"TX","Collection: Separate Sewers","No Change"
"48006020003",1183693,"TX","Treatment Plant","No Change"
"48006020003",1183693,"TX","Collection: Separate Sewers","No Change"
"48007064004",3537876,"TX","Collection: Separate Sewers","No Change"
"48001218003",1070746,"TX","Collection: Separate Sewers","No Change"
"48001288007",2882382,"TX","Collection: Separate Sewers","No Change"
"48001125007",2886362,"TX","Treatment Plant","No Change"
"48002061001",1183142,"TX","Treatment Plant","No Change"
"48002061001",1183142,"TX","Collection: Separate Sewers","No Change"
"48002141001",1183164,"TX","Treatment Plant","No Change"
"48003083001",1183234,"TX","Treatment Plant","No Change"
"48005080002",1183630,"TX","Collection: Separate Sewers","No Change"
"48007773001",1184264,"TX","Collection: Separate Sewers","No Change"
"48000000354",3611094,"TX","Agriculture - Cropland","Expansion"
"48003114001",1183259,"TX","Collection: Pump Stations","Increase Capacity"
"48000000227",3610874,"TX","Agriculture - Cropland","Expansion"
"48000000404",3611321,"TX","Collection: Interceptor Sewers","New"
"48009003001",1184467,"TX","Collection: Pump Stations","New"
"48000000416",3613029,"TX","Collection: Interceptor Sewers","New"
"48007930001",3148188,"TX","Collection: Separate Sewers","No Change"
"48001129001",1182932,"TX","Collection: Separate Sewers","No Change"
"48001265001",1183034,"TX","Treatment Plant","No Change"
"48001265001",1183034,"TX","Collection: Separate Sewers","No Change"
"48005015001",1183576,"TX","Treatment Plant","No Change"
"48006021001",1183694,"TX","Treatment Plant","No Change"
"48006058001",1183715,"TX","Treatment Plant","No Change"
"48005119001",1183659,"TX","Collection: Separate Sewers","No Change"
"48007737001",1184246,"TX","Treatment Plant","No Change"
"48007737001",1184246,"TX","Collection: Separate Sewers","No Change"
"48007762001",1184258,"TX","Collection: Separate Sewers","No Change"
"48009016001",1184478,"TX","Treatment Plant","No Change"
"48000154001",1182835,"TX","Treatment Plant","No Change"
"48001119001",1182920,"TX","Treatment Plant","No Change"
"48007132001",1183946,"TX","Collection: Separate Sewers","No Change"
"48007039081",1183849,"TX","Treatment Plant","Rehabilitation"
"48007155001",1183964,"TX","Collection: Separate Sewers","No Change"
"48008168001",1184452,"TX","Collection: Separate Sewers","No Change"
"48000238001",1182865,"TX","Collection: Separate Sewers","No Change"
"48001014001",1182885,"TX","Collection: Separate Sewers","No Change"
"48002091001",1183157,"TX","Treatment Plant","No Change"
"48001364004",1183066,"TX","Collection: Separate Sewers","No Change"
"48008082001",1184421,"TX","Collection: Separate Sewers","No Change"
"48002025002",453323,"TX","Onsite Wastewater Treatment System","Expansion"
"48001009001",1182879,"TX","Treatment Plant","No Change"
"48001009001",1182879,"TX","Collection: Separate Sewers","No Change"
"48003041002",1183208,"TX","Treatment Plant","No Change"
"48004053001",1183371,"TX","Treatment Plant","No Change"
"48006017001",1183688,"TX","Treatment Plant","No Change"
"48000000291",3610993,"TX","Collection: Separate Sewers","New"
"48000000404",3611321,"TX","Collection: Separate Sewers","New"
"48007725001",1184239,"TX","Collection: Separate Sewers","No Change"
"48008204001",1184464,"TX","Collection: Separate Sewers","No Change"
"48008033002",1184380,"TX","Collection: Separate Sewers","No Change"
"48001124201",3119648,"TX","Treatment Plant","No Change"
"48002009001",1183112,"TX","Collection: Separate Sewers","No Change"
"48004026001",1183343,"TX","Collection: Separate Sewers","Rehabilitation"
"48004026001",1183343,"TX","Collection: Separate Sewers","Increase Capacity"
"48002036003",3340002,"TX","Onsite Wastewater Treatment System","New"
"48005035001",1183592,"TX","Collection: Separate Sewers","No Change"
"48006138001",1183752,"TX","Collection: Separate Sewers","No Change"
"48007029001",1183809,"TX","Collection: Separate Sewers","No Change"
"48007039026",1183835,"TX","Treatment Plant","Rehabilitation"
"48007640001",1184188,"TX","Treatment Plant","No Change"
"48008054001",1184400,"TX","Treatment Plant","No Change"
"48009025001",1227951,"TX","Collection: Separate Sewers","No Change"
"48001012001",1182883,"TX","Collection: Pump Stations","Rehabilitation"
"48003045001",1227806,"TX","Treatment Plant","No Change"
"48004221001",1227857,"TX","Collection: Separate Sewers","No Change"
"48001311001",1183053,"TX","Collection: Separate Sewers","No Change"
"48004068001",1183383,"TX","Treatment Plant","No Change"
"48004068001",1183383,"TX","Collection: Separate Sewers","No Change"
"48006037001",1183704,"TX","Collection: Separate Sewers","No Change"
"48007401001",1184062,"TX","Collection: Separate Sewers","No Change"
"48007488001",1184098,"TX","Collection: Interceptor Sewers","Replacement"
"48000000140",3610488,"TX","Agriculture - Cropland","Expansion"
"48001151002",2865600,"TX","Treatment Plant","No Change"
"48003098001",1183245,"TX","Water Reuse","Expansion"
"48003098001",1183245,"TX","Water Reuse","Improve Water Efficiency"
"48071226001",3149393,"TX","Collection: Separate Sewers","No Change"
"48004219001",1183472,"TX","Collection: Separate Sewers","No Change"
"48007912001",3124028,"TX","Collection: Separate Sewers","No Change"
"48005020002",1227871,"TX","Treatment Plant","Rehabilitation"
"48007198001",1227918,"TX","Collection: Separate Sewers","No Change"
"48003022001",1183185,"TX","Collection: Separate Sewers","No Change"
"48007113001",1183931,"TX","Collection: Separate Sewers","No Change"
"48004150001",1183457,"TX","Collection: Separate Sewers","No Change"
"48004089001",1183398,"TX","Treatment Plant","Rehabilitation"
"48004277001",1183495,"TX","Collection: Separate Sewers","No Change"
"48005243001",1183665,"TX","Treatment Plant","No Change"
"48006043002",1183706,"TX","Treatment Plant","Increase Capacity"
"48006043002",1183706,"TX","Treatment Plant","Process Improvement"
"48008042001",1184389,"TX","Treatment Plant","No Change"
"48008042001",1184389,"TX","Collection: Separate Sewers","No Change"
"48001123002",3542396,"TX","Collection: Separate Sewers","No Change"
"48008186001",1184457,"TX","Collection: Separate Sewers","No Change"
"48152036001",2870360,"TX","Collection: Separate Sewers","No Change"
"48000000106",3608999,"TX","Collection: Separate Sewers","New"
"48000001001",1182782,"TX","Collection: Separate Sewers","No Change"
"48000000531",3614096,"TX","Onsite Wastewater Treatment System","New"
"48000000439",3613900,"TX","Onsite Wastewater Treatment System","New"
"48000000119",3609588,"TX","Treatment Plant","New"
"48000000179",3610826,"TX","Agriculture - Cropland","Expansion"
"48000000272",3610970,"TX","Agriculture - Cropland","Expansion"
"48003052001",1183213,"TX","Treatment Plant","No Change"
"48005043001",1183599,"TX","Collection: Separate Sewers","No Change"
"48006056001",1183714,"TX","Collection: Separate Sewers","No Change"
"48007012001",1183781,"TX","Treatment Plant","No Change"
"48007039024",1183833,"TX","Collection: Separate Sewers","Rehabilitation"
"48006062001",1183719,"TX","Treatment Plant","No Change"
"48007074001",1183900,"TX","Collection: Separate Sewers","No Change"
"48002079002",435410,"TX","Onsite Wastewater Treatment System","New"
"48001046001",1182901,"TX","Treatment Plant","Abandonment"
"48003041001",1183207,"TX","Collection: Separate Sewers","No Change"
"48000184001",1182854,"TX","Collection: Separate Sewers","No Change"
"48001130001",1182933,"TX","Collection: Separate Sewers","Replacement"
"48002036001",1183127,"TX","Collection: Separate Sewers","No Change"
"48007680001",1184210,"TX","Treatment Plant","No Change"
"48007852001",1184307,"TX","Treatment Plant","No Change"
"48006053001",1227899,"TX","Collection: Separate Sewers","No Change"
"48001053001",1182903,"TX","Collection: Separate Sewers","Expansion"
"48004047001",1183366,"TX","Collection: Separate Sewers","No Change"
"48007017001",1183788,"TX","Collection: Separate Sewers","No Change"
"48007039021",1183830,"TX","Collection: Separate Sewers","Rehabilitation"
"48007199001",1183993,"TX","Collection: Separate Sewers","No Change"
"48009077001",1184499,"TX","Treatment Plant","No Change"
"48007046007",3537776,"TX","Treatment Plant","No Change"
"48001241001",1183020,"TX","Collection: Separate Sewers","No Change"
"48006142001",1183754,"TX","Collection: Separate Sewers","No Change"
"48000000123",3609624,"TX","Collection: Separate Sewers","New"
"48001640001",3150353,"TX","Treatment Plant","No Change"
"48001006001",1182875,"TX","Treatment Plant","No Change"
"48007530001",1227926,"TX","Treatment Plant","No Change"
"48007033008",2881992,"TX","Treatment Plant","No Change"
"48000000251",3610940,"TX","Agriculture - Cropland","Expansion"
"48000000300",3611002,"TX","Agriculture - Cropland","Expansion"
"48000000314",3611016,"TX","Agriculture - Cropland","Expansion"
"48000000322",3611026,"TX","Agriculture - Cropland","Expansion"
"48000000408",3612157,"TX","Collection: Separate Sewers","Rehabilitation"
"48022012001",3173948,"TX","Treatment Plant","No Change"
"48071241001",3150676,"TX","Treatment Plant","New"
"48005086001",1183636,"TX","Treatment Plant","No Change"
"48005116001",1183657,"TX","Collection: Separate Sewers","No Change"
"48007013001",1183784,"TX","Collection: Separate Sewers","No Change"
"48007643001",1184191,"TX","Collection: Separate Sewers","No Change"
"48007672001",1184204,"TX","Collection: Separate Sewers","No Change"
"48001238001",1183017,"TX","Collection: Separate Sewers","Rehabilitation"
"48001245001",1183022,"TX","Treatment Plant","No Change"
"48002015001",1183114,"TX","Collection: Separate Sewers","No Change"
"48004051001",1183369,"TX","Collection: Separate Sewers","No Change"
"48007039022",1183831,"TX","Treatment Plant","Rehabilitation"
"48007145001",1183958,"TX","Treatment Plant","No Change"
"48007803001",1184278,"TX","Collection: Separate Sewers","No Change"
"48009508001",1184510,"TX","Collection: Separate Sewers","Rehabilitation"
"48003076001",1183227,"TX","Collection: Separate Sewers","No Change"
"48004111002",1183420,"TX","Treatment Plant","No Change"
"48000000134",3610478,"TX","Agriculture - Cropland","Expansion"
"48008063001",1184405,"TX","Collection: Separate Sewers","No Change"
"48002090001",1070635,"TX","Treatment Plant","No Change"
"48007146001",1183959,"TX","Treatment Plant","No Change"
"48007146001",1183959,"TX","Collection: Separate Sewers","No Change"
"48007596001",1184165,"TX","Treatment Plant","No Change"
"48007799001",1184275,"TX","Collection: Separate Sewers","No Change"
"48000000309",3611011,"TX","Agriculture - Cropland","Expansion"
"48000000176",3610823,"TX","Agriculture - Cropland","Expansion"
"48000000266",3610964,"TX","Agriculture - Cropland","Expansion"
"48000000103",3608783,"TX","Collection: Separate Sewers","New"
"48002040001",1227786,"TX","Treatment Plant","Increase Capacity"
"48008138001",1184445,"TX","Collection: Separate Sewers","Replacement"
"48005042001",1183598,"TX","Collection: Separate Sewers","No Change"
"48009039001",1184488,"TX","Collection: Separate Sewers","Rehabilitation"
"48001131004",3540036,"TX","Treatment Plant","No Change"
